time,symbol,event,direction,entry,sl,tp,exit,result_r,distance_ema9_5_pct,rsi1,rsi5,rsi15,macd1,macd_signal1,spread_pct,amount24,note
2026-08-25T00:31:11.161401,PUMPFUN_USDT,OPEN,LONG,0.004992,0.004950857142857142,0.005074285714285715,,,0.17711167644011017,66.03773584905625,49.621212121212075,47.281323877068516,3.833922134503266e-06,1.0641871484226545e-06,0.02003205128205394,44079617.3858,PULLBACK
2026-08-25T00:41:02.616607,PUMPFUN_USDT,LOSS,LONG,0.004992,0.004950857142857142,0.005074285714285715,0.004950857142857142,-1.0,,,,,,,,,SL
2026-08-25T00:51:11.347874,XAUT_USDT,LOSS,LONG,4655.0,4638.7075,4687.584999999999,4638.7075,-1.0,,,,,,,,,SL
2026-08-25T00:51:11.347944,ETH_USDT,LOSS,LONG,2503.9,2489.7374285714286,2532.225142857143,2489.7374285714286,-1.0,,,,,,,,,SL
2026-08-25T00:51:11.347979,XAU_USDT,LOSS,LONG,4675.79,4659.4247350000005,4708.52053,4659.4247350000005,-1.0,,,,,,,,,SL
2026-08-25T01:01:25.992463,WLD_USDT,OPEN,LONG,0.4047,0.40074857142857145,0.41260285714285716,,,0.14609520976280033,48.95833333333317,45.370370370370374,54.310344827586206,-0.0010868146466964101,-0.0011406353091741935,0.024709661477635037,42440497.5386,PULLBACK
2026-08-25T01:51:01.609989,DOGE_USDT,OPEN,SHORT,0.09153,0.09207771428571429,0.09043457142857143,,,0.275823795469817,24.166666666666103,43.17460317460312,40.876944837340886,-9.402423225583767e-05,-5.2664929267295406e-05,0.010925379656954004,164199712.667,PULLBACK
2026-08-25T02:01:17.792989,XAU_USDT,OPEN,SHORT,4646.69,4662.953415,4614.16317,,,0.2531807595029768,25.681381957778683,47.48849309585822,33.20230929861171,-3.527297521827677,-2.229916753916812,0.000645620861315363,758644940.8024,PULLBACK
2026-08-25T02:01:17.793149,XAUT_USDT,OPEN,SHORT,4626.7,4642.8934500000005,4594.313099999999,,,0.23370478215537327,26.74418604651261,47.14285714285799,33.37595907928366,-3.4839301624142536,-2.2228452422272214,0.006484103140471219,431343733.6158,PULLBACK
2026-08-25T02:01:17.793262,SILVER_USDT,OPEN,SHORT,68.73,68.970555,68.24889,,,0.14938351855510532,36.58536585365988,53.84615384615336,33.333333333333144,-0.023633804097244138,-0.008777094322721082,0.014549687181733035,172616910.9211,PULLBACK
2026-08-25T02:11:05.875960,SNDKSTOCK_USDT,OPEN,LONG,1494.41,1483.765142857143,1515.6997142857144,,,0.19457796277555933,55.685618729096866,54.908276151799456,48.989626107629135,-1.7764027331245416,-2.6602844234295353,0.0006691604044399398,167377158.83152,PULLBACK
2026-08-25T02:21:14.285517,DOGE_USDT,WIN,SHORT,0.09153,0.09207771428571429,0.09043457142857143,0.09043457142857143,2.0,,,,,,,,,TP
2026-08-25T02:31:07.690197,WLD_USDT,LOSS,LONG,0.4047,0.40074857142857145,0.41260285714285716,0.40074857142857145,-1.0,,,,,,,,,SL
2026-08-25T02:31:07.690283,SNDKSTOCK_USDT,LOSS,LONG,1494.41,1483.765142857143,1515.6997142857144,1483.765142857143,-1.0,,,,,,,,,SL
2026-08-25T03:41:06.435296,XRP_USDT,OPEN,SHORT,1.476,1.4846485714285715,1.458702857142857,,,0.31899052797851224,28.86178861788602,59.19540229885066,40.10695187165774,-0.0014834005385981897,2.966239256730306e-05,0.006775067750676761,1035063756.2263,PULLBACK
2026-08-25T03:41:06.435555,ADA_USDT,OPEN,SHORT,0.2196,0.22084285714285712,0.2171142857142857,,,0.09590541905207159,31.034482758620953,57.831325301204984,41.96891191709838,-5.616877007136312e-05,0.0001300267778815556,0.04553734061931546,44008420.4987,PULLBACK
2026-08-25T03:51:02.410481,ZEC_USDT,OPEN,SHORT,812.56,819.5405714285713,798.5988571428571,,,0.3109527310115864,42.920353982300824,47.72419136161143,30.47619047619048,-1.1244543707584853,-1.1052109634227785,0.0012306783499053493,249573343.5576,PULLBACK
2026-08-25T03:51:02.410694,ENA_USDT,OPEN,SHORT,0.15275,0.15428514285714287,0.14967971428571428,,,0.17331640146578253,39.20000000000024,49.372862029646534,30.722038697498732,-0.00016304543113276893,-0.0001497485865058627,0.013093289689047464,58666411.982,PULLBACK
2026-08-25T03:51:02.410828,PUMPFUN_USDT,OPEN,SHORT,0.004721,0.004770028571428572,0.004622942857142857,,,0.3325694413144052,34.18803418803431,59.53947368421051,36.28205128205123,-1.042119811430365e-05,-8.483514928859165e-06,0.021181952976067203,43321250.8196,PULLBACK
2026-08-25T04:10:54.761141,HYPE_USDT,OPEN,SHORT,77.547,77.91162857142857,76.81774285714285,,,0.033957677900747135,51.92127460168676,49.364021804966654,33.510089851230006,0.022359562853282,0.0435857291166173,0.0012895405367129287,262373624.1702,PULLBACK
2026-08-25T04:10:54.761316,PEPE_USDT,OPEN,SHORT,4.0005e-06,4.024242857142857e-06,3.953014285714286e-06,,,0.29884311115918955,42.3529411764703,47.74381368267832,33.96373562097881,-7.397904301798839e-09,-6.52251222126545e-09,0.009998750156231221,179312406.956,PULLBACK
2026-08-25T04:21:08.127540,ZEC_USDT,WIN,SHORT,812.56,819.5405714285713,798.5988571428571,798.5988571428571,2.0,,,,,,,,,TP
2026-08-25T04:21:08.127742,DOGE_USDT,OPEN,SHORT,0.08883,0.08924742857142857,0.08799514285714286,,,0.3056693012932561,48.22695035460961,43.4931506849314,33.855799373040696,-4.6544614797791595e-05,-4.383742009246391e-05,0.011257458065979963,158346182.964,PULLBACK
2026-08-25T04:31:15.525149,DOGE_USDT,LOSS,SHORT,0.08883,0.08924742857142857,0.08799514285714286,0.08924742857142857,-1.0,,,,,,,,,SL
2026-08-25T04:40:59.156507,XRP_USDT,LOSS,SHORT,1.476,1.4846485714285715,1.458702857142857,1.4846485714285715,-1.0,,,,,,,,,SL
2026-08-25T04:40:59.156627,PEPE_USDT,LOSS,SHORT,4.0005e-06,4.024242857142857e-06,3.953014285714286e-06,4.024242857142857e-06,-1.0,,,,,,,,,SL
2026-08-25T04:51:02.914217,BTC_USDT,OPEN,SHORT,78755.0,79030.6425,78203.715,,,0.09153775676296871,40.644810722695254,47.61150945153168,35.99981870920938,-21.151760392764118,-16.370696323371405,0.00012697606501913626,6106356947.55144,PULLBACK
2026-08-25T04:51:02.914300,ETH_USDT,OPEN,SHORT,2468.41,2477.049435,2451.1311299999998,,,0.05868605019463914,49.56896551724178,49.001852232969966,32.60204081632662,-0.05269226282598538,-0.01672259997659513,0.0004051190847453839,3188008382.3349,PULLBACK
2026-08-25T04:51:02.914355,XRP_USDT,OPEN,SHORT,1.4757,1.4851114285714286,1.4568771428571428,,,0.12097107018547314,45.045045045044645,52.3277467411545,36.48519579751673,-0.00020269885783297248,0.0003531704523206887,0.006776445076911905,1036848608.2436,PULLBACK
2026-08-25T04:51:02.914433,PEPE_USDT,OPEN,SHORT,4.0089e-06,4.034622857142857e-06,3.957454285714286e-06,,,0.1143726721274896,50.343642611683876,47.11473183978278,36.95000000000002,1.2183892640224854e-09,1.7924032031614424e-09,0.01995559879268777,181261174.437,PULLBACK
2026-08-25T04:51:02.914522,WLD_USDT,OPEN,SHORT,0.4006,0.4033171428571429,0.3951657142857143,,,0.00883537425271803,54.385964912280635,48.70129870129866,39.607843137254946,0.00016722702070665063,0.0001714855857154575,0.02496255616574862,44935640.1851,PULLBACK
2026-08-25T05:01:22.685056,SOL_USDT,OPEN,LONG,96.49,96.00314285714285,97.46371428571429,,,0.3133769624608797,63.392857142857125,56.43153526970927,43.81551362683433,0.1225720260893155,0.11405453878889213,0.010363768266132145,1453029181.195,PULLBACK
2026-08-25T05:10:58.552076,HYPE_USDT,LOSS,SHORT,77.547,77.91162857142857,76.81774285714285,77.91162857142857,-1.0,,,,,,,,,SL
2026-08-25T05:20:56.637713,SOL_USDT,LOSS,LONG,96.49,96.00314285714285,97.46371428571429,96.00314285714285,-1.0,,,,,,,,,SL
2026-08-25T05:20:56.637946,TRUMPOFFICIAL_USDT,OPEN,SHORT,2.424,2.444142857142857,2.3837142857142855,,,0.31457677682951174,44.26229508196756,51.04895104895109,30.8988764044945,-0.004072546305255109,-0.002165552093684882,0.04125412541253671,53276721.5104,PULLBACK
2026-08-25T05:31:04.556404,LINK_USDT,OPEN,SHORT,11.51,11.5532,11.4236,,,0.23911678614843185,51.02040816326568,43.873517786561194,47.40566037735847,-0.0061028028960610214,-0.004425843739111699,0.00868809730668502,137988480.284,PULLBACK
2026-08-25T05:40:55.665530,ETH_USDT,LOSS,SHORT,2468.41,2477.049435,2451.1311299999998,2477.049435,-1.0,,,,,,,,,SL
2026-08-25T05:40:55.665626,PEPE_USDT,LOSS,SHORT,4.0089e-06,4.034622857142857e-06,3.957454285714286e-06,4.034622857142857e-06,-1.0,,,,,,,,,SL
2026-08-25T05:40:55.665692,WLD_USDT,LOSS,SHORT,0.4006,0.4033171428571429,0.3951657142857143,0.4033171428571429,-1.0,,,,,,,,,SL
2026-08-25T05:40:55.665749,LINK_USDT,LOSS,SHORT,11.51,11.5532,11.4236,11.5532,-1.0,,,,,,,,,SL
2026-08-25T05:51:00.564155,SILVER_USDT,LOSS,SHORT,68.73,68.970555,68.24889,68.970555,-1.0,,,,,,,,,SL
2026-08-25T05:51:00.564405,SUI_USDT,OPEN,SHORT,0.8041,0.8080257142857143,0.7962485714285715,,,0.05054555451296434,46.078431372548856,45.0495049504951,38.8235294117648,0.0005770944992937732,0.0006718095713203813,0.012436264146262904,88699613.1915,PULLBACK
2026-08-25T06:11:01.760365,ADA_USDT,LOSS,SHORT,0.2196,0.22084285714285712,0.2171142857142857,0.22084285714285712,-1.0,,,,,,,,,SL
2026-08-25T06:11:01.760469,ENA_USDT,LOSS,SHORT,0.15275,0.15428514285714287,0.14967971428571428,0.15428514285714287,-1.0,,,,,,,,,SL
2026-08-25T06:11:01.760551,SUI_USDT,LOSS,SHORT,0.8041,0.8080257142857143,0.7962485714285715,0.8080257142857143,-1.0,,,,,,,,,SL
2026-08-25T06:21:00.880103,XRP_USDT,LOSS,SHORT,1.4757,1.4851114285714286,1.4568771428571428,1.4851114285714286,-1.0,,,,,,,,,SL
2026-08-25T06:31:04.745724,PUMPFUN_USDT,LOSS,SHORT,0.004721,0.004770028571428572,0.004622942857142857,0.004770028571428572,-1.0,,,,,,,,,SL
2026-08-25T06:51:05.019954,TAO_USDT,OPEN,LONG,242.01,240.81342857142857,244.40314285714283,,,0.1344483149512565,54.90196078431391,54.49172576832162,44.25253126861233,-0.158850507340901,-0.2326777751927047,0.012396181975951878,69564257.4613,PULLBACK
2026-08-25T06:51:05.020063,WLD_USDT,OPEN,LONG,0.4036,0.40184285714285717,0.4071142857142857,,,0.004527278223314059,63.829787234042854,50.0,43.52941176470576,-0.000206101982286655,-0.0003976901026347429,0.024777006937559215,44280605.2504,PULLBACK
2026-08-25T07:01:07.220065,TRUMPOFFICIAL_USDT,LOSS,SHORT,2.424,2.444142857142857,2.3837142857142855,2.444142857142857,-1.0,,,,,,,,,SL
2026-08-25T07:11:02.380827,XAU_USDT,LOSS,SHORT,4646.69,4662.953415,4614.16317,4662.953415,-1.0,,,,,,,,,SL
